,진료년도,상병구분,시도,SIGUNGU_NM,SIGUNGU_CD,성별,환자수,입내원일수,요양급여비용총액
2266,2023,조울증,경기,용인처인구,31191,남,137,915,56166120
2267,2023,조울증,경기,용인처인구,31191,여,240,1896,110078040
2268,2023,조울증,경기,이천시,31210,남,177,1617,116612140
2269,2023,조울증,경기,이천시,31210,여,381,4321,300057250
2270,2023,조울증,경기,파주시,31200,남,208,2250,166448870
2271,2023,조울증,경기,파주시,31200,여,351,3596,242127440
2272,2023,조울증,경기,김포시,31230,남,477,6174,507523920
2273,2023,조울증,경기,김포시,31230,여,702,6771,486842550
2274,2023,조울증,경기,안성시,31220,남,158,2177,147523810
2275,2023,조울증,경기,안성시,31220,여,219,2814,148437990
2276,2023,조울증,경기,화성시,31240,남,508,4345,328419970
2277,2023,조울증,경기,화성시,31240,여,856,7465,553966990
2278,2023,조울증,경기,광주시,31250,남,143,1191,94181990
2279,2023,조울증,경기,광주시,31250,여,233,2290,174714680
2280,2023,조울증,경기,양주시,31260,남,129,1584,113196520
2281,2023,조울증,경기,양주시,31260,여,225,1721,69118830
2282,2023,조울증,경기,포천시,31270,남,54,830,71502560
2283,2023,조울증,경기,포천시,31270,여,84,1449,121953570
2284,2023,조울증,경기,여주시,31280,남,118,1453,89405490
2285,2023,조울증,경기,여주시,31280,여,140,1569,80725010
2286,2023,조울증,강원,고성군,32600,남,0,0,0
2287,2023,조울증,강원,고성군,38540,남,0,0,0
2288,2023,조울증,강원,고성군,32600,여,0,0,0
2289,2023,조울증,강원,고성군,38540,여,0,0,0
2290,2023,조울증,강원,양구군,32580,남,0,0,0
2291,2023,조울증,강원,양구군,32580,여,14,55,2667780
2292,2023,조울증,강원,양양군,32610,남,0,0,0
2293,2023,조울증,강원,양양군,32610,여,0,0,0
2294,2023,조울증,강원,영월군,32530,남,10,11,303340
2295,2023,조울증,강원,영월군,32530,여,19,35,1529810
2296,2023,조울증,강원,인제군,32590,남,0,0,0
2297,2023,조울증,강원,인제군,32590,여,0,0,0
2298,2023,조울증,강원,정선군,32550,남,0,0,0
2299,2023,조울증,강원,정선군,32550,여,0,0,0
2300,2023,조울증,강원,철원군,32560,남,0,0,0
2301,2023,조울증,강원,철원군,32560,여,0,0,0
2302,2023,조울증,강원,평창군,32540,남,0,0,0
2303,2023,조울증,강원,평창군,32540,여,0,0,0
2304,2023,조울증,강원,홍천군,32510,남,29,216,8069110
2305,2023,조울증,강원,홍천군,32510,여,28,289,9730960
2306,2023,조울증,강원,화천군,32570,남,0,0,0
2307,2023,조울증,강원,화천군,32570,여,0,0,0
2308,2023,조울증,강원,횡성군,32520,남,17,114,1577560
2309,2023,조울증,강원,횡성군,32520,여,44,241,3317490
2310,2023,조울증,강원,강릉시,32030,남,242,2712,237359530
2311,2023,조울증,강원,강릉시,32030,여,301,3883,345830960
2312,2023,조울증,강원,동해시,32040,남,134,914,49883440
2313,2023,조울증,강원,동해시,32040,여,143,1011,53728520
2314,2023,조울증,강원,속초시,32060,남,40,535,43053200
2315,2023,조울증,강원,속초시,32060,여,38,393,27820050
2316,2023,조울증,강원,원주시,32020,남,594,5388,519644380
2317,2023,조울증,강원,원주시,32020,여,824,7072,649419920
2318,2023,조울증,강원,춘천시,32010,남,383,3989,377525120
2319,2023,조울증,강원,춘천시,32010,여,423,3804,327315750
2320,2023,조울증,강원,태백시,32050,남,15,142,6119180
2321,2023,조울증,강원,태백시,32050,여,20,207,9672850
2322,2023,조울증,강원,삼척시,32070,남,32,169,11748590
2323,2023,조울증,강원,삼척시,32070,여,56,342,17964960
2324,2023,조울증,충북,괴산군,33560,남,11,22,654960
2325,2023,조울증,충북,괴산군,33560,여,31,828,84771900
2326,2023,조울증,충북,단양군,33580,남,0,0,0
2327,2023,조울증,충북,단양군,33580,여,0,0,0
2328,2023,조울증,충북,보은군,33520,남,30,759,65351060
2329,2023,조울증,충북,보은군,33520,여,44,404,25409210
2330,2023,조울증,충북,영동군,33540,남,33,562,51441010
2331,2023,조울증,충북,영동군,33540,여,29,397,29686800
2332,2023,조울증,충북,옥천군,33530,남,14,169,6678280
2333,2023,조울증,충북,옥천군,33530,여,27,267,11354900
2334,2023,조울증,충북,음성군,33570,남,212,3778,335050680
2335,2023,조울증,충북,음성군,33570,여,90,2083,182876540
2336,2023,조울증,충북,진천군,33550,남,52,1442,119014710
2337,2023,조울증,충북,진천군,33550,여,75,1928,151460230
2338,2023,조울증,충북,증평군,33590,남,0,0,0
2339,2023,조울증,충북,증평군,33590,여,0,0,0
2340,2023,조울증,충북,청주상당구,33041,남,218,2189,161232530
2341,2023,조울증,충북,청주상당구,33041,여,307,2518,159398530
2342,2023,조울증,충북,청주흥덕구,33043,남,188,1535,90128090
2343,2023,조울증,충북,청주흥덕구,33043,여,273,2751,180034770
2344,2023,조울증,충북,청주청원구,33044,남,75,520,31663250
2345,2023,조울증,충북,청주청원구,33044,여,145,1062,67366430
2346,2023,조울증,충북,청주서원구,33042,남,341,3879,493034000
2347,2023,조울증,충북,청주서원구,33042,여,578,4581,455496560
2348,2023,조울증,충북,충주시,33020,남,92,886,69539110
2349,2023,조울증,충북,충주시,33020,여,161,1894,140650650
2350,2023,조울증,충북,제천시,33030,남,70,1742,189724610
2351,2023,조울증,충북,제천시,33030,여,114,2521,238906550
2352,2023,조울증,충남,금산군,34510,남,31,167,5668480
2353,2023,조울증,충남,금산군,34510,여,55,349,16163480
2354,2023,조울증,충남,부여군,34530,남,54,1413,117535600
2355,2023,조울증,충남,부여군,34530,여,41,391,27908100
2356,2023,조울증,충남,서천군,34540,남,31,283,17907610
2357,2023,조울증,충남,서천군,34540,여,39,217,11597080
2358,2023,조울증,충남,예산군,34570,남,44,320,27647920
2359,2023,조울증,충남,예산군,34570,여,60,384,28220810
2360,2023,조울증,충남,청양군,34550,남,13,116,1532880
2361,2023,조울증,충남,청양군,34550,여,12,49,462380
2362,2023,조울증,충남,홍성군,34560,남,159,1984,195826800
2363,2023,조울증,충남,홍성군,34560,여,234,2538,255787800
2364,2023,조울증,충남,태안군,34580,남,18,91,2345060
2365,2023,조울증,충남,태안군,34580,여,19,105,2475280
2366,2023,조울증,충남,천안서북구,34012,남,277,2548,226146600
2367,2023,조울증,충남,천안서북구,34012,여,521,5760,498772180
2368,2023,조울증,충남,천안동남구,34011,남,620,6016,710478330
2369,2023,조울증,충남,천안동남구,34011,여,1130,12594,1521523220
2370,2023,조울증,충남,공주시,34020,남,258,3421,343610590
2371,2023,조울증,충남,공주시,34020,여,268,3760,352467460
2372,2023,조울증,충남,보령시,34030,남,58,930,72934880
2373,2023,조울증,충남,보령시,34030,여,63,1355,95294510
2374,2023,조울증,충남,아산시,34040,남,197,2740,284121870
2375,2023,조울증,충남,아산시,34040,여,379,3971,386421460
2376,2023,조울증,충남,서산시,34050,남,64,473,20997360
2377,2023,조울증,충남,서산시,34050,여,70,783,26101120
2378,2023,조울증,충남,논산시,34060,남,73,563,44590060
2379,2023,조울증,충남,논산시,34060,여,100,1128,81138930
2380,2023,조울증,충남,계룡시,34070,남,0,0,0
2381,2023,조울증,충남,계룡시,34070,여,0,0,0
2382,2023,조울증,충남,당진시,34080,남,245,2429,129584180
2383,2023,조울증,충남,당진시,34080,여,365,3254,163324530
2384,2023,조울증,전북,고창군,35570,남,17,81,3032310
2385,2023,조울증,전북,고창군,35570,여,19,191,7891710
2386,2023,조울증,전북,무주군,35530,남,0,0,0
2387,2023,조울증,전북,무주군,35530,여,0,0,0
2388,2023,조울증,전북,부안군,35580,남,19,96,3505890
2389,2023,조울증,전북,부안군,35580,여,17,115,4561010
2390,2023,조울증,전북,순창군,35560,남,0,0,0
2391,2023,조울증,전북,순창군,35560,여,13,159,4510150
2392,2023,조울증,전북,완주군,35510,남,121,2773,373348150
2393,2023,조울증,전북,완주군,35510,여,146,3123,414785420
2394,2023,조울증,전북,임실군,35550,남,0,0,0
2395,2023,조울증,전북,임실군,35550,여,0,0,0
2396,2023,조울증,전북,장수군,35540,남,0,0,0
2397,2023,조울증,전북,장수군,35540,여,0,0,0
2398,2023,조울증,전북,진안군,35520,남,0,0,0
2399,2023,조울증,전북,진안군,35520,여,14,80,770020
2400,2023,조울증,전북,군산시,35020,남,78,536,36454570
2401,2023,조울증,전북,군산시,35020,여,127,968,57846260
2402,2023,조울증,전북,남원시,35050,남,62,465,17707740
2403,2023,조울증,전북,남원시,35050,여,53,979,60244280
2404,2023,조울증,전북,익산시,35030,남,183,1567,199511370
2405,2023,조울증,전북,익산시,35030,여,285,2500,304284720
2406,2023,조울증,전북,전주완산구,35011,남,330,2494,207134980
2407,2023,조울증,전북,전주완산구,35011,여,501,4336,368583340
2408,2023,조울증,전북,전주덕진구,35012,남,344,3242,305231390
2409,2023,조울증,전북,전주덕진구,35012,여,496,4767,486891420
2410,2023,조울증,전북,정읍시,35040,남,58,370,15454740
2411,2023,조울증,전북,정읍시,35040,여,50,389,20005880
2412,2023,조울증,전북,김제시,35060,남,174,5763,582437150
2413,2023,조울증,전북,김제시,35060,여,130,2844,290748780
2414,2023,조울증,전남,강진군,36590,남,12,37,4594540
2415,2023,조울증,전남,강진군,36590,여,17,59,4631370
2416,2023,조울증,전남,고흥군,36550,남,45,240,8219390
2417,2023,조울증,전남,고흥군,36550,여,66,286,11474160
2418,2023,조울증,전남,곡성군,36520,남,0,0,0
2419,2023,조울증,전남,곡성군,36520,여,0,0,0
2420,2023,조울증,전남,구례군,36530,남,0,0,0
2421,2023,조울증,전남,구례군,36530,여,18,51,1460870
2422,2023,조울증,전남,담양군,36510,남,63,3197,321919330
2423,2023,조울증,전남,담양군,36510,여,55,1533,150423690
2424,2023,조울증,전남,무안군,36620,남,28,814,64867880
2425,2023,조울증,전남,무안군,36620,여,81,5838,474908130
2426,2023,조울증,전남,보성군,36560,남,26,394,38598550
2427,2023,조울증,전남,보성군,36560,여,24,341,24141010
2428,2023,조울증,전남,신안군,36680,남,0,0,0
2429,2023,조울증,전남,신안군,36680,여,0,0,0
2430,2023,조울증,전남,영광군,36640,남,58,1898,144213910
2431,2023,조울증,전남,영광군,36640,여,58,898,61358630
2432,2023,조울증,전남,영암군,36610,남,0,0,0
2433,2023,조울증,전남,영암군,36610,여,13,559,48438540
2434,2023,조울증,전남,완도군,36660,남,0,0,0
2435,2023,조울증,전남,완도군,36660,여,12,63,1805880
2436,2023,조울증,전남,장성군,36650,남,18,119,5080680
2437,2023,조울증,전남,장성군,36650,여,15,77,4005840
2438,2023,조울증,전남,장흥군,36580,남,10,55,3108850
2439,2023,조울증,전남,장흥군,36580,여,11,102,9809260
2440,2023,조울증,전남,진도군,36670,남,0,0,0
2441,2023,조울증,전남,진도군,36670,여,11,18,327990
2442,2023,조울증,전남,함평군,36630,남,0,0,0
2443,2023,조울증,전남,함평군,36630,여,0,0,0
2444,2023,조울증,전남,해남군,36600,남,73,866,81384560
2445,2023,조울증,전남,해남군,36600,여,89,524,43865410
2446,2023,조울증,전남,화순군,36570,남,50,1252,140262610
2447,2023,조울증,전남,화순군,36570,여,67,1481,180055490
2448,2023,조울증,전남,나주시,36040,남,216,4294,443470310
2449,2023,조울증,전남,나주시,36040,여,243,4685,448904360
2450,2023,조울증,전남,목포시,36010,남,306,2817,234614230
2451,2023,조울증,전남,목포시,36010,여,326,3349,240509320
2452,2023,조울증,전남,순천시,36030,남,165,2294,201862620
2453,2023,조울증,전남,순천시,36030,여,271,4284,391793940
2454,2023,조울증,전남,여수시,36020,남,122,825,51423370
2455,2023,조울증,전남,여수시,36020,여,193,1399,90760670
2456,2023,조울증,전남,광양시,36060,남,43,296,16711040
2457,2023,조울증,전남,광양시,36060,여,91,614,32504390
2458,2023,조울증,경북,고령군,37570,남,0,0,0
2459,2023,조울증,경북,고령군,37570,여,12,23,227580
2460,2023,조울증,경북,군위군,22520,남,0,0,0
2461,2023,조울증,경북,군위군,22520,여,0,0,0
2462,2023,조울증,경북,봉화군,37610,남,0,0,0
2463,2023,조울증,경북,봉화군,37610,여,0,0,0
2464,2023,조울증,경북,성주군,37580,남,20,65,2251850
2465,2023,조울증,경북,성주군,37580,여,44,249,13092680
2466,2023,조울증,경북,영덕군,37550,남,0,0,0
2467,2023,조울증,경북,영덕군,37550,여,0,0,0
2468,2023,조울증,경북,영양군,37540,남,0,0,0
2469,2023,조울증,경북,영양군,37540,여,0,0,0
2470,2023,조울증,경북,예천군,37600,남,0,0,0
2471,2023,조울증,경북,예천군,37600,여,0,0,0
2472,2023,조울증,경북,울릉군,37630,남,0,0,0
2473,2023,조울증,경북,울릉군,37630,여,0,0,0
2474,2023,조울증,경북,울진군,37620,남,11,70,3189270
2475,2023,조울증,경북,울진군,37620,여,17,60,1136190
2476,2023,조울증,경북,의성군,37520,남,14,115,5060330
2477,2023,조울증,경북,의성군,37520,여,0,0,0
2478,2023,조울증,경북,청도군,37560,남,119,5018,373800930
2479,2023,조울증,경북,청도군,37560,여,48,440,29587910
2480,2023,조울증,경북,청송군,37530,남,26,2214,198496960
2481,2023,조울증,경북,청송군,37530,여,12,282,22567830
2482,2023,조울증,경북,칠곡군,37590,남,71,2595,226924400
2483,2023,조울증,경북,칠곡군,37590,여,90,1732,148981760
2484,2023,조울증,경북,경주시,37020,남,715,5201,446214770
2485,2023,조울증,경북,경주시,37020,여,618,6206,602185680
2486,2023,조울증,경북,구미시,37050,남,413,4868,420543740
2487,2023,조울증,경북,구미시,37050,여,538,5887,492183820
2488,2023,조울증,경북,김천시,37030,남,85,2164,142425040
2489,2023,조울증,경북,김천시,37030,여,109,1909,121865090
2490,2023,조울증,경북,안동시,37040,남,170,2531,187204370
2491,2023,조울증,경북,안동시,37040,여,227,2991,248747660
2492,2023,조울증,경북,영주시,37060,남,132,1231,75013250
2493,2023,조울증,경북,영주시,37060,여,204,2868,194286110
2494,2023,조울증,경북,영천시,37070,남,70,2617,248462260
2495,2023,조울증,경북,영천시,37070,여,82,1922,174860550
2496,2023,조울증,경북,포항남구,37011,남,93,567,33589500
2497,2023,조울증,경북,포항남구,37011,여,126,858,53903310
2498,2023,조울증,경북,포항북구,37012,남,323,5354,396149740
2499,2023,조울증,경북,포항북구,37012,여,400,4890,340922630
2500,2023,조울증,경북,문경시,37090,남,44,317,13268470
2501,2023,조울증,경북,문경시,37090,여,52,501,28325560
2502,2023,조울증,경북,상주시,37080,남,56,2546,238200670
2503,2023,조울증,경북,상주시,37080,여,56,1831,166397240
2504,2023,조울증,경북,경산시,37100,남,137,2468,201735030
2505,2023,조울증,경북,경산시,37100,여,192,1767,130948570
2506,2023,조울증,경남,거창군,38590,남,26,192,7782630
2507,2023,조울증,경남,거창군,38590,여,29,238,8279020
2508,2023,조울증,경남,고성군,32600,남,57,1068,101529560
2509,2023,조울증,경남,고성군,38540,남,57,1068,101529560
2510,2023,조울증,경남,고성군,32600,여,70,534,50113900
2511,2023,조울증,경남,고성군,38540,여,70,534,50113900
2512,2023,조울증,경남,남해군,38550,남,0,0,0
2513,2023,조울증,경남,남해군,38550,여,20,48,564250
2514,2023,조울증,경남,산청군,38570,남,0,0,0
2515,2023,조울증,경남,산청군,38570,여,0,0,0
2516,2023,조울증,경남,의령군,38510,남,19,2092,175394220
